responseid,workerid,surveyid,questionid,questiontext,questionpos,optionid,optiontext,optionpos,CORRELATION
sr50,A3NWQ0535HAXUD,survey1,q_37_2,Please say both words aloud. Which one would you say?,38,comp_40_3,definitely grenade-alicious,3,consonant
sr50,A3NWQ0535HAXUD,survey1,q_209_2,Please say both words aloud. Which one would you say?,58,comp_209_3,definitely berlin-thon,3,consonant
sr50,A3NWQ0535HAXUD,survey1,q_249_2,Please say both words aloud. Which one would you say?,44,comp_249_3,definitely decade-thon,0,consonant
sr50,A3NWQ0535HAXUD,survey1,q_193_2,Please say both words aloud. Which one would you say?,51,comp_193_3,definitely spaghetti-licious,0,vowel
sr50,A3NWQ0535HAXUD,survey1,q_69_2,Please say both words aloud. Which one would you say?,64,comp_72_3,definitely office-alicious,3,consonant
sr50,A3NWQ0535HAXUD,survey1,q_325_2,Please say both words aloud. Which one would you say?,15,comp_325_3,definitely detective-thon,0,consonant
sr50,A3NWQ0535HAXUD,survey1,q_93_2,Please say both words aloud. Which one would you say?,63,comp_93_3,definitely china-licious,3,schwa
sr50,A3NWQ0535HAXUD,survey1,q_121_2,Please say both words aloud. Which one would you say?,10,comp_121_3,definitely penicillin-licious,0,consonant
sr50,A3NWQ0535HAXUD,survey1,q_261_2,Please say both words aloud. Which one would you say?,5,comp_263_3,probably office-athon,2,consonant
sr50,A3NWQ0535HAXUD,survey1,q_273_2,Please say both words aloud. Which one would you say?,56,comp_273_3,definitely chili-thon,0,vowel
sr50,A3NWQ0535HAXUD,survey1,q_233_2,Please say both words aloud. Which one would you say?,30,comp_235_3,probably balloon-athon,2,consonant
sr50,A3NWQ0535HAXUD,survey1,q_105_2,Please say both words aloud. Which one would you say?,57,comp_105_3,definitely anesthetic-licious,3,consonant
sr50,A3NWQ0535HAXUD,survey1,q_165_2,Please say both words aloud. Which one would you say?,24,comp_168_3,definitely valentine-alicious,3,consonant
sr50,A3NWQ0535HAXUD,survey1,q_257_2,Please say both words aloud. Which one would you say?,4,comp_257_3,definitely magic-thon,0,consonant
sr50,A3NWQ0535HAXUD,survey1,q_129_2,Please say both words aloud. Which one would you say?,22,comp_132_3,definitely ceramic-alicious,3,consonant
sr50,A3NWQ0535HAXUD,survey1,q_217_2,Please say both words aloud. Which one would you say?,29,comp_218_3,probably champagne-thon,1,consonant
sr50,A3NWQ0535HAXUD,survey1,q_7_2,Are you a native speaker of English?,1,comp_7_3,Yes,1,
sr50,A3NWQ0535HAXUD,survey1,q_309_2,Please say both words aloud. Which one would you say?,45,comp_312_3,definitely meditation-athon,0,consonant
sr50,A3NWQ0535HAXUD,survey1,q_29_2,Please say both words aloud. Which one would you say?,13,comp_32_3,definitely cayenne-alicious,0,consonant
sr50,A3NWQ0535HAXUD,survey1,q_297_2,Please say both words aloud. Which one would you say?,46,comp_297_3,definitely anesthetic-thon,0,consonant
sr50,A3NWQ0535HAXUD,survey1,q_225_2,Please say both words aloud. Which one would you say?,36,comp_227_3,probably estate-athon,1,consonant
sr50,A3NWQ0535HAXUD,survey1,q_9_2,Please say both words aloud. Which one would you say?,59,comp_12_3,definitely corvette-alicious,3,consonant
sr50,A3NWQ0535HAXUD,survey1,q_61_2,Please say both words aloud. Which one would you say?,35,comp_61_3,definitely secret-licious,0,consonant
sr50,A3NWQ0535HAXUD,survey1,q_169_2,Please say both words aloud. Which one would you say?,8,comp_169_3,definitely nicotine-licious,0,consonant
sr50,A3NWQ0535HAXUD,survey1,q_25_2,Please say both words aloud. Which one would you say?,26,comp_27_3,probably champagne-alicious,2,consonant
sr50,A3NWQ0535HAXUD,survey1,q_301_2,Please say both words aloud. Which one would you say?,12,comp_301_3,definitely affidavit-thon,0,consonant
sr50,A3NWQ0535HAXUD,survey1,q_293_2,Please say both words aloud. Which one would you say?,49,comp_296_3,definitely drama-athon,0,schwa
sr50,A3NWQ0535HAXUD,survey1,q_161_2,Please say both words aloud. Which one would you say?,16,comp_164_3,definitely hurricane-alicious,0,consonant
sr50,A3NWQ0535HAXUD,survey1,q_65_2,Please say both words aloud. Which one would you say?,41,comp_68_3,definitely magic-alicious,3,consonant
sr50,A3NWQ0535HAXUD,survey1,q_321_2,Please say both words aloud. Which one would you say?,61,comp_321_3,definitely ceramic-thon,3,consonant
sr50,A3NWQ0535HAXUD,survey1,q_305_2,Please say both words aloud. Which one would you say?,34,comp_308_3,definitely orthodonist-athon,0,consonant
sr50,A3NWQ0535HAXUD,survey1,q_173_2,Please say both words aloud. Which one would you say?,23,comp_174_3,probably antidote-licious,1,consonant
sr50,A3NWQ0535HAXUD,survey1,q_2_2,What is your age?,0,comp_2_3,18-25,0,
sr50,A3NWQ0535HAXUD,survey1,q_357_2,Please say both words aloud. Which one would you say?,60,comp_360_3,definitely valentine-athon,3,consonant
sr50,A3NWQ0535HAXUD,survey1,q_353_2,Please say both words aloud. Which one would you say?,6,comp_353_3,definitely hurricane-thon,0,consonant
sr50,A3NWQ0535HAXUD,survey1,q_385_2,Please say both words aloud. Which one would you say?,55,comp_385_3,definitely spaghetti-thon,0,vowel
sr50,A3NWQ0535HAXUD,survey1,q_-1_-1,,-1,comp_-1_-1,,-1,
sr51,A2YPGARAKET7N5,survey1,q_381_2,Please say both words aloud. Which one would you say?,32,comp_384_3,definitely placebo-athon,0,vowel
sr51,A2YPGARAKET7N5,survey1,q_113_2,Please say both words aloud. Which one would you say?,92,comp_115_3,probably orthodonist-alicious,1,consonant
sr51,A2YPGARAKET7N5,survey1,q_369_2,Please say both words aloud. Which one would you say?,22,comp_370_3,probably antenna-thon,2,schwa
sr51,A2YPGARAKET7N5,survey1,q_389_2,Please say both words aloud. Which one would you say?,89,comp_391_3,probably miami-athon,1,vowel
sr51,A2YPGARAKET7N5,survey1,q_73_2,Please say both words aloud. Which one would you say?,65,comp_74_3,probably patrick-licious,1,consonant
sr51,A2YPGARAKET7N5,survey1,q_185_2,Please say both words aloud. Which one would you say?,19,comp_185_3,definitely korea-licious,3,schwa
sr51,A2YPGARAKET7N5,survey1,q_33_2,Please say both words aloud. Which one would you say?,52,comp_34_3,probably estate-licious,2,consonant
sr51,A2YPGARAKET7N5,survey1,q_209_2,Please say both words aloud. Which one would you say?,67,comp_209_3,definitely berlin-thon,0,consonant
sr51,A2YPGARAKET7N5,survey1,q_249_2,Please say both words aloud. Which one would you say?,11,comp_250_3,probably decade-thon,2,consonant
sr51,A2YPGARAKET7N5,survey1,q_193_2,Please say both words aloud. Which one would you say?,33,comp_194_3,probably spaghetti-licious,1,vowel
sr51,A2YPGARAKET7N5,survey1,q_97_2,Please say both words aloud. Which one would you say?,12,comp_100_3,definitely cuba-alicious,3,schwa
sr51,A2YPGARAKET7N5,survey1,q_93_2,Please say both words aloud. Which one would you say?,53,comp_95_3,probably china-alicious,2,schwa
sr51,A2YPGARAKET7N5,survey1,q_329_2,Please say both words aloud. Which one would you say?,6,comp_332_3,definitely commandment-athon,3,consonant
sr51,A2YPGARAKET7N5,survey1,q_341_2,Please say both words aloud. Which one would you say?,38,comp_344_3,definitely asylum-athon,3,consonant
sr51,A2YPGARAKET7N5,survey1,q_273_2,Please say both words aloud. Which one would you say?,63,comp_276_3,definitely chili-athon,3,vowel
sr51,A2YPGARAKET7N5,survey1,q_277_2,Please say both words aloud. Which one would you say?,2,comp_278_3,probably mayo-thon,1,vowel
sr51,A2YPGARAKET7N5,survey1,q_105_2,Please say both words aloud. Which one would you say?,69,comp_108_3,definitely anesthetic-alicious,0,consonant
sr51,A2YPGARAKET7N5,survey1,q_145_2,Please say both words aloud. Which one would you say?,94,comp_147_3,probably opinion-alicious,2,consonant
sr51,A2YPGARAKET7N5,survey1,q_165_2,Please say both words aloud. Which one would you say?,9,comp_165_3,definitely valentine-licious,3,consonant
sr51,A2YPGARAKET7N5,survey1,q_257_2,Please say both words aloud. Which one would you say?,71,comp_259_3,probably magic-athon,1,consonant
sr51,A2YPGARAKET7N5,survey1,q_217_2,Please say both words aloud. Which one would you say?,61,comp_219_3,probably champagne-athon,1,consonant
sr51,A2YPGARAKET7N5,survey1,q_169_2,Please say both words aloud. Which one would you say?,3,comp_170_3,probably nicotine-licious,2,consonant
sr51,A2YPGARAKET7N5,survey1,q_25_2,Please say both words aloud. Which one would you say?,21,comp_27_3,probably champagne-alicious,2,consonant
sr51,A2YPGARAKET7N5,survey1,q_161_2,Please say both words aloud. Which one would you say?,44,comp_162_3,probably hurricane-licious,1,consonant
sr51,A2YPGARAKET7N5,survey1,q_65_2,Please say both words aloud. Which one would you say?,82,comp_67_3,probably magic-alicious,2,consonant
sr51,A2YPGARAKET7N5,survey1,q_353_2,Please say both words aloud. Which one would you say?,75,comp_353_3,definitely hurricane-thon,3,consonant
sr51,A2YPGARAKET7N5,survey1,q_77_2,Please say both words aloud. Which one would you say?,80,comp_79_3,probably omelet-alicious,1,consonant
sr51,A2YPGARAKET7N5,survey1,q_153_2,Please say both words aloud. Which one would you say?,59,comp_155_3,probably silverware-alicious,1,consonant
sr51,A2YPGARAKET7N5,survey1,q_157_2,Please say both words aloud. Which one would you say?,54,comp_160_3,definitely universe-alicious,3,consonant
sr51,A2YPGARAKET7N5,survey1,q_137_2,Please say both words aloud. Which one would you say?,73,comp_139_3,probably commandment-alicious,1,consonant
sr51,A2YPGARAKET7N5,survey1,q_333_2,Please say both words aloud. Which one would you say?,8,comp_335_3,probably eleven-athon,1,consonant
sr51,A2YPGARAKET7N5,survey1,q_117_2,Please say both words aloud. Which one would you say?,17,comp_117_3,definitely meditation-licious,3,consonant
sr51,A2YPGARAKET7N5,survey1,q_373_2,Please say both words aloud. Which one would you say?,68,comp_376_3,definitely banana-athon,3,schwa
sr51,A2YPGARAKET7N5,survey1,q_245_2,Please say both words aloud. Which one would you say?,10,comp_247_3,probably marine-athon,1,consonant
sr51,A2YPGARAKET7N5,survey1,q_181_2,Please say both words aloud. Which one would you say?,36,comp_182_3,probably banana-licious,1,schwa
sr51,A2YPGARAKET7N5,survey1,q_265_2,Please say both words aloud. Which one would you say?,50,comp_265_3,definitely patrick-thon,3,consonant
sr51,A2YPGARAKET7N5,survey1,q_205_2,Please say both words aloud. Which one would you say?,5,comp_208_3,definitely stampede-athon,0,consonant
sr51,A2YPGARAKET7N5,survey1,q_57_2,Please say both words aloud. Which one would you say?,62,comp_58_3,probably decade-licious,2,consonant
sr51,A2YPGARAKET7N5,survey1,q_189_2,Please say both words aloud. Which one would you say?,39,comp_189_3,definitely placebo-licious,0,vowel
sr51,A2YPGARAKET7N5,survey1,q_37_2,Please say both words aloud. Which one would you say?,97,comp_40_3,definitely grenade-alicious,3,consonant
sr51,A2YPGARAKET7N5,survey1,q_17_2,Please say both words aloud. Which one would you say?,95,comp_18_3,probably berlin-licious,2,consonant
sr51,A2YPGARAKET7N5,survey1,q_101_2,Please say both words aloud. Which one would you say?,26,comp_102_3,probably drama-licious,2,schwa
sr51,A2YPGARAKET7N5,survey1,q_325_2,Please say both words aloud. Which one would you say?,14,comp_326_3,probably detective-thon,2,consonant
sr51,A2YPGARAKET7N5,survey1,q_121_2,Please say both words aloud. Which one would you say?,64,comp_124_3,definitely penicillin-alicious,3,consonant
sr51,A2YPGARAKET7N5,survey1,q_41_2,Please say both words aloud. Which one would you say?,47,comp_43_3,probably balloon-alicious,1,consonant
sr51,A2YPGARAKET7N5,survey1,q_109_2,Please say both words aloud. Which one would you say?,30,comp_111_3,probably affidavit-alicious,2,consonant
sr51,A2YPGARAKET7N5,survey1,q_229_2,Please say both words aloud. Which one would you say?,15,comp_230_3,probably grenade-thon,1,consonant
sr51,A2YPGARAKET7N5,survey1,q_297_2,Please say both words aloud. Which one would you say?,24,comp_297_3,definitely anesthetic-thon,0,consonant
sr51,A2YPGARAKET7N5,survey1,q_225_2,Please say both words aloud. Which one would you say?,74,comp_226_3,probably estate-thon,2,consonant
sr51,A2YPGARAKET7N5,survey1,q_21_2,Please say both words aloud. Which one would you say?,18,comp_23_3,probably typhoon-alicious,1,consonant
sr51,A2YPGARAKET7N5,survey1,q_61_2,Please say both words aloud. Which one would you say?,20,comp_63_3,probably secret-alicious,1,consonant
sr51,A2YPGARAKET7N5,survey1,q_293_2,Please say both words aloud. Which one would you say?,77,comp_294_3,probably drama-thon,2,schwa
sr51,A2YPGARAKET7N5,survey1,q_2_2,What is your age?,1,comp_2_3,18-25,0,
sr51,A2YPGARAKET7N5,survey1,q_133_2,Please say both words aloud. Which one would you say?,81,comp_136_3,definitely detective-alicious,0,consonant
sr51,A2YPGARAKET7N5,survey1,q_53_2,Please say both words aloud. Which one would you say?,37,comp_55_3,probably marine-alicious,2,consonant
sr51,A2YPGARAKET7N5,survey1,q_201_2,Please say both words aloud. Which one would you say?,66,comp_202_3,probably corvette-thon,1,consonant
sr51,A2YPGARAKET7N5,survey1,q_197_2,Please say both words aloud. Which one would you say?,55,comp_199_3,probably miami-alicious,2,vowel
sr51,A2YPGARAKET7N5,survey1,q_13_2,Please say both words aloud. Which one would you say?,70,comp_15_3,probably stampede-alicious,1,consonant
sr51,A2YPGARAKET7N5,survey1,q_49_2,Please say both words aloud. Which one would you say?,56,comp_50_3,probably cologne-licious,1,consonant
sr51,A2YPGARAKET7N5,survey1,q_221_2,Please say both words aloud. Which one would you say?,84,comp_221_3,definitely cayenne-thon,3,consonant
sr51,A2YPGARAKET7N5,survey1,q_241_2,Please say both words aloud. Which one would you say?,16,comp_241_3,definitely cologne-thon,0,consonant
sr51,A2YPGARAKET7N5,survey1,q_45_2,Please say both words aloud. Which one would you say?,57,comp_47_3,probably japan-alicious,1,consonant
sr51,A2YPGARAKET7N5,survey1,q_365_2,Please say both words aloud. Which one would you say?,91,comp_366_3,probably antidote-thon,2,consonant
sr51,A2YPGARAKET7N5,survey1,q_-1_-1,good,-1,comp_-1_-1,good,-1,
sr51,A2YPGARAKET7N5,survey1,q_337_2,Please say both words aloud. Which one would you say?,4,comp_337_3,definitely opinion-thon,3,consonant
sr51,A2YPGARAKET7N5,survey1,q_361_2,Please say both words aloud. Which one would you say?,13,comp_361_3,definitely nicotine-thon,0,consonant
sr51,A2YPGARAKET7N5,survey1,q_377_2,Please say both words aloud. Which one would you say?,48,comp_379_3,probably korea-athon,2,schwa
sr51,A2YPGARAKET7N5,survey1,q_317_2,Please say both words aloud. Which one would you say?,60,comp_317_3,definitely coliseum-thon,3,consonant
sr51,A2YPGARAKET7N5,survey1,q_237_2,Please say both words aloud. Which one would you say?,34,comp_240_3,definitely japan-athon,3,consonant
sr51,A2YPGARAKET7N5,survey1,q_261_2,Please say both words aloud. Which one would you say?,78,comp_261_3,definitely office-thon,3,consonant
sr51,A2YPGARAKET7N5,survey1,q_269_2,Please say both words aloud. Which one would you say?,27,comp_272_3,definitely omelet-athon,3,consonant
sr51,A2YPGARAKET7N5,survey1,q_309_2,Please say both words aloud. Which one would you say?,76,comp_312_3,definitely meditation-athon,3,consonant
sr51,A2YPGARAKET7N5,survey1,q_177_2,Please say both words aloud. Which one would you say?,49,comp_179_3,probably antenna-alicious,2,schwa
sr51,A2YPGARAKET7N5,survey1,q_301_2,Please say both words aloud. Which one would you say?,90,comp_301_3,definitely affidavit-thon,3,consonant
sr51,A2YPGARAKET7N5,survey1,q_321_2,Please say both words aloud. Which one would you say?,83,comp_323_3,probably ceramic-athon,1,consonant
sr51,A2YPGARAKET7N5,survey1,q_357_2,Please say both words aloud. Which one would you say?,7,comp_358_3,probably valentine-thon,2,consonant
sr51,A2YPGARAKET7N5,survey1,q_125_2,Please say both words aloud. Which one would you say?,86,comp_125_3,definitely coliseum-licious,3,consonant
sr51,A2YPGARAKET7N5,survey1,q_289_2,Please say both words aloud. Which one would you say?,40,comp_292_3,definitely cuba-athon,0,schwa
sr51,A2YPGARAKET7N5,survey1,q_285_2,Please say both words aloud. Which one would you say?,46,comp_285_3,definitely china-thon,0,schwa
sr51,A2YPGARAKET7N5,survey1,q_81_2,Please say both words aloud. Which one would you say?,43,comp_83_3,probably chili-alicious,2,vowel
sr51,A2YPGARAKET7N5,survey1,q_281_2,Please say both words aloud. Which one would you say?,35,comp_281_3,definitely hero-thon,3,vowel
sr51,A2YPGARAKET7N5,survey1,q_85_2,Please say both words aloud. Which one would you say?,96,comp_87_3,probably mayo-alicious,2,vowel
sr51,A2YPGARAKET7N5,survey1,q_349_2,Please say both words aloud. Which one would you say?,79,comp_350_3,probably universe-thon,1,consonant
sr51,A2YPGARAKET7N5,survey1,q_141_2,Please say both words aloud. Which one would you say?,85,comp_143_3,probably eleven-alicious,2,consonant
sr51,A2YPGARAKET7N5,survey1,q_149_2,Please say both words aloud. Which one would you say?,41,comp_152_3,definitely asylum-alicious,3,consonant
sr51,A2YPGARAKET7N5,survey1,q_345_2,Please say both words aloud. Which one would you say?,23,comp_348_3,definitely silverware-athon,3,consonant
sr51,A2YPGARAKET7N5,survey1,q_89_2,Please say both words aloud. Which one would you say?,58,comp_92_3,definitely hero-alicious,0,vowel
sr51,A2YPGARAKET7N5,survey1,q_313_2,Please say both words aloud. Which one would you say?,45,comp_314_3,probably penicillin-thon,1,consonant
sr51,A2YPGARAKET7N5,survey1,q_69_2,Please say both words aloud. Which one would you say?,51,comp_72_3,definitely office-alicious,0,consonant
sr51,A2YPGARAKET7N5,survey1,q_233_2,Please say both words aloud. Which one would you say?,88,comp_234_3,probably balloon-thon,1,consonant
