responseid,workerid,surveyid,questionid,questiontext,questionpos,optionid,optiontext,optionpos,CORRELATION
sr9014822,A2BZJJP6YKOI7X,survey1,q_253_2,Please say both words aloud. Which one would you say?,6,comp_255_3,probably secret-athon,2,consonant
sr9014822,A2BZJJP6YKOI7X,survey1,q_-1_-1,25378.00000000061,-1,comp_-1_-1,25378.00000000061,-1,
sr9014822,A2BZJJP6YKOI7X,survey1,q_101_2,Please say both words aloud. Which one would you say?,7,comp_104_3,definitely drama-alicious,0,schwa
sr9014822,A2BZJJP6YKOI7X,survey1,q_-1_-1,27956.00000000013,-1,comp_-1_-1,27956.00000000013,-1,
sr9014822,A2BZJJP6YKOI7X,survey1,q_197_2,Please say both words aloud. Which one would you say?,8,comp_199_3,probably miami-alicious,2,vowel
sr9014822,A2BZJJP6YKOI7X,survey1,q_-1_-1,30104.999999999563,-1,comp_-1_-1,30104.999999999563,-1,
sr9014822,A2BZJJP6YKOI7X,survey1,q_381_2,Please say both words aloud. Which one would you say?,9,comp_384_3,definitely placebo-athon,3,vowel
sr9014822,A2BZJJP6YKOI7X,survey1,q_-1_-1,31979.999999999563,-1,comp_-1_-1,31979.999999999563,-1,
sr9014822,A2BZJJP6YKOI7X,survey1,q_301_2,Please say both words aloud. Which one would you say?,10,comp_304_3,definitely affidavit-athon,0,consonant
sr9014822,A2BZJJP6YKOI7X,survey1,q_-1_-1,34424.99999999927,-1,comp_-1_-1,34424.99999999927,-1,
sr9014822,A2BZJJP6YKOI7X,survey1,q_293_2,Please say both words aloud. Which one would you say?,11,comp_294_3,probably drama-thon,2,schwa
sr9014822,A2BZJJP6YKOI7X,survey1,q_-1_-1,36225.000000000364,-1,comp_-1_-1,36225.000000000364,-1,
sr9014822,A2BZJJP6YKOI7X,survey1,q_161_2,Please say both words aloud. Which one would you say?,12,comp_161_3,definitely hurricane-licious,0,consonant
sr9014822,A2BZJJP6YKOI7X,survey1,q_-1_-1,38112.00000000099,-1,comp_-1_-1,38112.00000000099,-1,
sr9014822,A2BZJJP6YKOI7X,survey1,q_29_2,Please say both words aloud. Which one would you say?,13,comp_30_3,probably cayenne-licious,1,consonant
sr9014822,A2BZJJP6YKOI7X,survey1,q_-1_-1,40231.99999999997,-1,comp_-1_-1,40231.99999999997,-1,
sr9014822,A2BZJJP6YKOI7X,survey1,q_49_2,Please say both words aloud. Which one would you say?,14,comp_51_3,probably cologne-alicious,2,consonant
sr9014822,A2BZJJP6YKOI7X,survey1,q_-1_-1,42201.00000000093,-1,comp_-1_-1,42201.00000000093,-1,
sr9014822,A2BZJJP6YKOI7X,survey1,q_81_2,Please say both words aloud. Which one would you say?,15,comp_84_3,definitely chili-alicious,3,vowel
sr9014822,A2BZJJP6YKOI7X,survey1,q_-1_-1,44744.0000000006,-1,comp_-1_-1,44744.0000000006,-1,
sr9014822,A2BZJJP6YKOI7X,survey1,q_389_2,Please say both words aloud. Which one would you say?,16,comp_389_3,definitely miami-thon,0,vowel
sr9014822,A2BZJJP6YKOI7X,survey1,q_-1_-1,46399.999999999636,-1,comp_-1_-1,46399.999999999636,-1,
sr9014822,A2BZJJP6YKOI7X,survey1,q_33_2,Please say both words aloud. Which one would you say?,17,comp_35_3,probably estate-alicious,1,consonant
sr9014822,A2BZJJP6YKOI7X,survey1,q_-1_-1,47915.00000000087,-1,comp_-1_-1,47915.00000000087,-1,
sr9014822,A2BZJJP6YKOI7X,survey1,q_245_2,Please say both words aloud. Which one would you say?,18,comp_247_3,probably marine-athon,2,consonant
sr9014822,A2BZJJP6YKOI7X,survey1,q_-1_-1,49460.000000000946,-1,comp_-1_-1,49460.000000000946,-1,
sr9014822,A2BZJJP6YKOI7X,survey1,q_149_2,Please say both words aloud. Which one would you say?,19,comp_150_3,probably asylum-licious,1,consonant
sr9014822,A2BZJJP6YKOI7X,survey1,q_-1_-1,50836.999999999534,-1,comp_-1_-1,50836.999999999534,-1,
sr9014822,A2BZJJP6YKOI7X,survey1,q_229_2,Please say both words aloud. Which one would you say?,20,comp_232_3,definitely grenade-athon,0,consonant
sr9014822,A2BZJJP6YKOI7X,survey1,q_-1_-1,52342.00000000055,-1,comp_-1_-1,52342.00000000055,-1,
sr9014822,A2BZJJP6YKOI7X,survey1,q_373_2,Please say both words aloud. Which one would you say?,21,comp_373_3,definitely banana-thon,3,schwa
sr9014822,A2BZJJP6YKOI7X,survey1,q_-1_-1,53578.99999999972,-1,comp_-1_-1,53578.99999999972,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_181_2,Please say both words aloud. Which one would you say?,84,comp_181_3,definitely banana-licious,3,schwa
sr9014823,A1POBG27PTO9DX,survey1,q_7_2,Are you a native speaker of English?,0,comp_7_3,Yes,1,
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,11082.001796165552,-1,comp_-1_-1,11082.001796165552,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_2_2,What is your age?,1,comp_2_3,18-25,0,
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,13264.398196225879,-1,comp_-1_-1,13264.398196225879,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_105_2,Please say both words aloud. Which one would you say?,2,comp_106_3,probably anesthetic-licious,1,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,22705.830110636733,-1,comp_-1_-1,22705.830110636733,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_313_2,Please say both words aloud. Which one would you say?,3,comp_316_3,definitely penicillin-athon,3,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,27254.257967597463,-1,comp_-1_-1,27254.257967597463,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_21_2,Please say both words aloud. Which one would you say?,4,comp_22_3,probably typhoon-licious,1,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,29831.1627024366,-1,comp_-1_-1,29831.1627024366,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_269_2,Please say both words aloud. Which one would you say?,5,comp_272_3,definitely omelet-athon,3,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,31237.044940823,-1,comp_-1_-1,31237.044940823,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_297_2,Please say both words aloud. Which one would you say?,6,comp_298_3,probably anesthetic-thon,2,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,32611.761034801504,-1,comp_-1_-1,32611.761034801504,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_157_2,Please say both words aloud. Which one would you say?,7,comp_160_3,definitely universe-alicious,0,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,33759.270338314076,-1,comp_-1_-1,33759.270338314076,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_141_2,Please say both words aloud. Which one would you say?,8,comp_142_3,probably eleven-licious,2,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,35582.146494827764,-1,comp_-1_-1,35582.146494827764,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_133_2,Please say both words aloud. Which one would you say?,9,comp_136_3,definitely detective-alicious,3,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,36619.01317776831,-1,comp_-1_-1,36619.01317776831,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_277_2,Please say both words aloud. Which one would you say?,10,comp_278_3,probably mayo-thon,2,vowel
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,38086.999900816874,-1,comp_-1_-1,38086.999900816874,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_241_2,Please say both words aloud. Which one would you say?,11,comp_241_3,definitely cologne-thon,3,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,39894.190178878336,-1,comp_-1_-1,39894.190178878336,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_273_2,Please say both words aloud. Which one would you say?,12,comp_274_3,probably chili-thon,1,vowel
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,42119.27381651666,-1,comp_-1_-1,42119.27381651666,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_369_2,Please say both words aloud. Which one would you say?,13,comp_372_3,definitely antenna-athon,3,schwa
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,43150.83307027917,-1,comp_-1_-1,43150.83307027917,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_49_2,Please say both words aloud. Which one would you say?,14,comp_49_3,definitely cologne-licious,3,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,45000.91483974227,-1,comp_-1_-1,45000.91483974227,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_201_2,Please say both words aloud. Which one would you say?,15,comp_202_3,probably corvette-thon,1,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,46220.98089841791,-1,comp_-1_-1,46220.98089841791,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_349_2,Please say both words aloud. Which one would you say?,16,comp_350_3,probably universe-thon,2,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,47516.83282481226,-1,comp_-1_-1,47516.83282481226,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_109_2,Please say both words aloud. Which one would you say?,17,comp_110_3,probably affidavit-licious,2,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,56652.537525412845,-1,comp_-1_-1,56652.537525412845,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_129_2,Please say both words aloud. Which one would you say?,18,comp_132_3,definitely ceramic-alicious,0,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,59103.51094660098,-1,comp_-1_-1,59103.51094660098,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_249_2,Please say both words aloud. Which one would you say?,19,comp_252_3,definitely decade-athon,0,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,60291.10019442609,-1,comp_-1_-1,60291.10019442609,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_101_2,Please say both words aloud. Which one would you say?,20,comp_101_3,definitely drama-licious,3,schwa
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,61369.99334703177,-1,comp_-1_-1,61369.99334703177,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_329_2,Please say both words aloud. Which one would you say?,21,comp_330_3,probably commandment-thon,2,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,62306.92828064022,-1,comp_-1_-1,62306.92828064022,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_117_2,Please say both words aloud. Which one would you say?,22,comp_118_3,probably meditation-licious,1,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,63517.686977165686,-1,comp_-1_-1,63517.686977165686,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_381_2,Please say both words aloud. Which one would you say?,23,comp_381_3,definitely placebo-thon,3,vowel
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,64924.20733891687,-1,comp_-1_-1,64924.20733891687,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_65_2,Please say both words aloud. Which one would you say?,24,comp_68_3,definitely magic-alicious,3,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,66065.51113047471,-1,comp_-1_-1,66065.51113047471,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_293_2,Please say both words aloud. Which one would you say?,25,comp_295_3,probably drama-athon,1,schwa
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,67197.01481451624,-1,comp_-1_-1,67197.01481451624,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_85_2,Please say both words aloud. Which one would you say?,26,comp_86_3,probably mayo-licious,2,vowel
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,68127.80582934071,-1,comp_-1_-1,68127.80582934071,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_261_2,Please say both words aloud. Which one would you say?,27,comp_262_3,probably office-thon,1,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,69422.94988716222,-1,comp_-1_-1,69422.94988716222,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_305_2,Please say both words aloud. Which one would you say?,28,comp_305_3,definitely orthodonist-thon,3,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,70291.57301258993,-1,comp_-1_-1,70291.57301258993,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_153_2,Please say both words aloud. Which one would you say?,29,comp_153_3,definitely silverware-licious,3,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,71127.60021684419,-1,comp_-1_-1,71127.60021684419,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_69_2,Please say both words aloud. Which one would you say?,30,comp_69_3,definitely office-licious,3,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,73025.12774921797,-1,comp_-1_-1,73025.12774921797,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_377_2,Please say both words aloud. Which one would you say?,31,comp_378_3,probably korea-thon,1,schwa
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,100080.5312592135,-1,comp_-1_-1,100080.5312592135,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_125_2,Please say both words aloud. Which one would you say?,32,comp_126_3,probably coliseum-licious,2,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,100869.08733866326,-1,comp_-1_-1,100869.08733866326,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_301_2,Please say both words aloud. Which one would you say?,33,comp_301_3,definitely affidavit-thon,3,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,101628.07869614504,-1,comp_-1_-1,101628.07869614504,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_237_2,Please say both words aloud. Which one would you say?,34,comp_237_3,definitely japan-thon,3,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,102344.48471651517,-1,comp_-1_-1,102344.48471651517,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_37_2,Please say both words aloud. Which one would you say?,35,comp_37_3,definitely grenade-licious,3,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,103070.94310466718,-1,comp_-1_-1,103070.94310466718,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_17_2,Please say both words aloud. Which one would you say?,36,comp_18_3,probably berlin-licious,2,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,103837.11867147154,-1,comp_-1_-1,103837.11867147154,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_13_2,Please say both words aloud. Which one would you say?,37,comp_16_3,definitely stampede-alicious,0,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,105048.2704773516,-1,comp_-1_-1,105048.2704773516,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_325_2,Please say both words aloud. Which one would you say?,38,comp_328_3,definitely detective-athon,3,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,105750.45662731194,-1,comp_-1_-1,105750.45662731194,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_73_2,Please say both words aloud. Which one would you say?,39,comp_76_3,definitely patrick-alicious,3,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,106438.40071520541,-1,comp_-1_-1,106438.40071520541,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_245_2,Please say both words aloud. Which one would you say?,40,comp_248_3,definitely marine-athon,3,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,107148.23211748718,-1,comp_-1_-1,107148.23211748718,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_281_2,Please say both words aloud. Which one would you say?,41,comp_284_3,definitely hero-athon,3,vowel
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,107799.60752469275,-1,comp_-1_-1,107799.60752469275,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_213_2,Please say both words aloud. Which one would you say?,42,comp_215_3,probably typhoon-athon,2,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,108548.2729682519,-1,comp_-1_-1,108548.2729682519,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_345_2,Please say both words aloud. Which one would you say?,43,comp_346_3,probably silverware-thon,1,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,109906.22394461687,-1,comp_-1_-1,109906.22394461687,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_361_2,Please say both words aloud. Which one would you say?,44,comp_361_3,definitely nicotine-thon,3,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,110610.45308570463,-1,comp_-1_-1,110610.45308570463,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_265_2,Please say both words aloud. Which one would you say?,45,comp_265_3,definitely patrick-thon,3,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,111290.13055487748,-1,comp_-1_-1,111290.13055487748,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_229_2,Please say both words aloud. Which one would you say?,46,comp_229_3,definitely grenade-thon,3,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,111938.21616213859,-1,comp_-1_-1,111938.21616213859,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_81_2,Please say both words aloud. Which one would you say?,47,comp_81_3,definitely chili-licious,0,vowel
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,112868.70600447366,-1,comp_-1_-1,112868.70600447366,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_365_2,Please say both words aloud. Which one would you say?,48,comp_367_3,probably antidote-athon,2,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,113870.49854689935,-1,comp_-1_-1,113870.49854689935,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_41_2,Please say both words aloud. Which one would you say?,49,comp_44_3,definitely balloon-alicious,0,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,114829.98428015472,-1,comp_-1_-1,114829.98428015472,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_341_2,Please say both words aloud. Which one would you say?,50,comp_343_3,probably asylum-athon,1,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,116095.1840933825,-1,comp_-1_-1,116095.1840933825,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_289_2,Please say both words aloud. Which one would you say?,51,comp_289_3,definitely cuba-thon,3,schwa
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,116790.31239059853,-1,comp_-1_-1,116790.31239059853,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_337_2,Please say both words aloud. Which one would you say?,52,comp_337_3,definitely opinion-thon,3,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,117484.29079766326,-1,comp_-1_-1,117484.29079766326,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_321_2,Please say both words aloud. Which one would you say?,53,comp_323_3,probably ceramic-athon,2,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,118712.99167541123,-1,comp_-1_-1,118712.99167541123,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_333_2,Please say both words aloud. Which one would you say?,54,comp_334_3,probably eleven-thon,1,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,119540.14357549262,-1,comp_-1_-1,119540.14357549262,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_145_2,Please say both words aloud. Which one would you say?,55,comp_145_3,definitely opinion-licious,0,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,120376.3555592592,-1,comp_-1_-1,120376.3555592592,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_317_2,Please say both words aloud. Which one would you say?,56,comp_319_3,probably coliseum-athon,2,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,121204.20219407555,-1,comp_-1_-1,121204.20219407555,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_197_2,Please say both words aloud. Which one would you say?,57,comp_197_3,definitely miami-licious,3,vowel
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,121954.17015204002,-1,comp_-1_-1,121954.17015204002,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_253_2,Please say both words aloud. Which one would you say?,58,comp_255_3,probably secret-athon,2,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,122705.53120260213,-1,comp_-1_-1,122705.53120260213,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_93_2,Please say both words aloud. Which one would you say?,59,comp_93_3,definitely china-licious,0,schwa
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,124132.1359198238,-1,comp_-1_-1,124132.1359198238,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_61_2,Please say both words aloud. Which one would you say?,60,comp_63_3,probably secret-alicious,1,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,125040.17278695965,-1,comp_-1_-1,125040.17278695965,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_169_2,Please say both words aloud. Which one would you say?,61,comp_172_3,definitely nicotine-alicious,3,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,125812.03077665818,-1,comp_-1_-1,125812.03077665818,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_25_2,Please say both words aloud. Which one would you say?,62,comp_25_3,definitely champagne-licious,3,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,126547.95458590594,-1,comp_-1_-1,126547.95458590594,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_89_2,Please say both words aloud. Which one would you say?,63,comp_90_3,probably hero-licious,2,vowel
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,127343.95755143596,-1,comp_-1_-1,127343.95755143596,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_185_2,Please say both words aloud. Which one would you say?,64,comp_187_3,probably korea-alicious,1,schwa
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,128274.09323303911,-1,comp_-1_-1,128274.09323303911,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_193_2,Please say both words aloud. Which one would you say?,65,comp_194_3,probably spaghetti-licious,1,vowel
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,129639.99969203414,-1,comp_-1_-1,129639.99969203414,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_53_2,Please say both words aloud. Which one would you say?,66,comp_56_3,definitely marine-alicious,0,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,130540.23234212107,-1,comp_-1_-1,130540.23234212107,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_149_2,Please say both words aloud. Which one would you say?,67,comp_149_3,definitely asylum-licious,3,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,132251.1869139874,-1,comp_-1_-1,132251.1869139874,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_257_2,Please say both words aloud. Which one would you say?,68,comp_258_3,probably magic-thon,2,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,133399.19530333957,-1,comp_-1_-1,133399.19530333957,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_173_2,Please say both words aloud. Which one would you say?,69,comp_174_3,probably antidote-licious,2,consonant
sr9014823,A1POBG27PTO9DX,survey1,q_-1_-1,134070.36521580027,-1,comp_-1_-1,134070.36521580027,-1,
sr9014823,A1POBG27PTO9DX,survey1,q_177_2,Please say both words aloud. Which one would you say?,70,comp_177_3,definitely antenna-licious,3,schwa
